corpus,titolo,sequenza,tipo,n_eventi,gamma,gamma_A1,gamma_A2,cv_tau
wikipedia,Alexander the Great,alexander,keyword,291,1.050083043137015,1.0348085813291756,0.9449999895152899,0.7771691133617964
wikipedia,Alexander the Great,alexander's,keyword,58,1.1814842473781302,0.9892996188251616,1.1835288151291516,1.2632527015318096
wikipedia,Alexander the Great,philip,keyword,57,1.5407123015840063,0.9852169159060816,1.4201006688696216,2.4771252659082426
wikipedia,Alexander the Great,bc,keyword,38,0.9445744921064181,0.9716349227139301,0.9647351037517676,0.8914427104807311
wikipedia,Alexander the Great,persian,keyword,37,1.2816804368250374,1.04655585054365,1.2386737564899828,1.5981785214885527
wikipedia,Alexander the Great,macedonian,keyword,32,1.1238079206104195,1.0472337422766902,1.1185857259508523,1.5734781676193295
wikipedia,Alexander the Great,death,keyword,31,1.2625412396855313,0.9834084210145302,1.3097232776969978,1.7042157257557704
wikipedia,Alexander the Great,was,appaiata,136,1.2157018780833522,0.9509656449937126,1.130723653691793,1.3333396152824095
wikipedia,Alexander the Great,for,appaiata,59,1.0899447885409907,0.9883139950935199,1.060305225490897,1.0343884504242824
wikipedia,Alexander the Great,on,appaiata,54,1.032596247118565,0.9525026147140698,0.9387217989842899,0.865881741508936
wikipedia,Alexander the Great,him,appaiata,38,1.032046071302948,1.0049074163952918,1.0233547767333577,1.0801214811637447
wikipedia,Alexander the Great,an,appaiata,33,1.1024742281073971,1.018082339458696,1.110452269694174,1.0754203252014034
wikipedia,Alexander the Great,who,appaiata,30,1.0111375745113695,0.978320618962052,1.0094192201284624,0.937618536476424
wikipedia,Alexander the Great,army,appaiata,28,1.1369392843319674,0.9403055194887853,1.1460231509230168,1.2459095864177867
wikipedia,Paris,vocali,vocali,17846,1.3926708246294857,0.9392873081418762,1.0076959200349933,0.5830018785951117
wikipedia,Paris,spazio,spazio,9451,1.2209591861588376,0.9703380311752223,0.9440246852766015,0.48888374843932214
wikipedia,Paris,e,lettera,5694,0.9900247839946482,1.0222709170281357,0.9824701536748384,0.8852769831696551
wikipedia,Paris,t,lettera,4085,1.1317110169712612,1.004786540196213,0.9841403881605298,0.8632997678421651
wikipedia,Paris,i,lettera,3875,1.1986653067779873,0.9639163393931348,0.9630067211624548,0.8667223730158075
wikipedia,Paris,a,lettera,3769,1.306668092924413,1.0144059675398391,0.9236538667758522,0.8835701770806543
wikipedia,Paris,n,lettera,3559,1.2738900384070144,0.9827536440258298,0.9621017573966774,0.831517419886083
wikipedia,Paris,r,lettera,3408,1.1016644971942775,1.0008699479422152,0.940690304792847,0.8077108441416084
wikipedia,Paris,s,lettera,3221,1.2729430876505687,0.9979068030405042,0.9461870513464566,0.952414292523173
wikipedia,Paris,o,lettera,3164,1.1615631516739302,0.9271937787792993,1.030673742451837,0.9185599418645273
wikipedia,Paris,h,lettera,2000,1.268368263200717,0.9726458289474791,0.9473596308011376,0.8602354641739752
wikipedia,Paris,l,lettera,1828,1.1816529539771468,1.02188984594397,1.0196886397640907,1.1094763088513053
wikipedia,Paris,d,lettera,1699,1.0412539501116278,1.0315677582205105,0.9686200278967779,0.9010231192306821
wikipedia,Paris,c,lettera,1642,1.2380736153591856,1.005563384510619,0.9897401140895129,0.9639880156662476
wikipedia,Paris,u,lettera,1344,1.2409902544885045,1.009821570689136,1.0279885942094897,1.0361331520509955
wikipedia,Paris,m,lettera,1261,1.1440693592504265,0.9919319981544993,0.9827428136625681,0.990068873181128
wikipedia,Paris,p,lettera,1236,1.104947360427178,1.003807018021235,1.027537077925383,0.9741036130814583
wikipedia,Paris,f,lettera,1026,1.2142993920653626,0.9327378123395268,0.9820383669664273,1.0113777396505552
wikipedia,Paris,g,lettera,737,1.0391345246243222,0.993197174716386,1.0113345173647765,1.0335624217294093
wikipedia,Paris,y,lettera,653,1.1387669138791945,1.0607344534132617,1.0459963240531105,1.0528112565496726
wikipedia,Paris,b,lettera,624,1.211279277797737,1.0148451920063968,1.041019299383733,1.1014960129370786
wikipedia,Paris,the,funzione,925,1.3091044022147194,0.9931432927048937,0.947928435385859,0.8621349854501911
wikipedia,Paris,of,funzione,425,1.1151946726401192,0.9874182960576895,1.004601316578121,0.940541838467851
wikipedia,Paris,in,funzione,375,1.4229654367474582,0.9750979063870971,1.0906241101662475,1.1212807293479892
wikipedia,Paris,and,funzione,323,1.2310687531037017,1.018342973378534,1.053675505076636,0.9618665745263252
wikipedia,Paris,to,funzione,121,1.271416087405536,0.9666941133377063,1.1424875176841371,1.2547297778308488
wikipedia,Paris,was,funzione,87,1.1389948607353328,0.9186176183047691,1.1784771827967868,1.2374875562552963
wikipedia,Paris,paris,keyword,276,1.0339165214426824,0.955323191227726,0.9270871000112777,0.8346074308899761
wikipedia,Paris,city,keyword,90,1.032807532942724,0.9722644475370408,1.0148808654545032,1.017109423084143
wikipedia,Paris,french,keyword,51,1.1621859647308486,0.9335362419570012,1.196542529398995,1.7271019346530785
wikipedia,Paris,percent,keyword,48,1.481800109795092,1.0541875252713837,1.4784994240937055,2.4168230151284638
wikipedia,Paris,million,keyword,36,1.454963597099649,0.899764955736765,1.3644452276378487,2.2548358768600067
wikipedia,Paris,france,keyword,46,1.0130271227757273,0.992396074195994,0.9952194734372807,1.0118843761875431
wikipedia,Paris,century,keyword,34,1.1011610252990112,0.9869448315407908,1.08647509090558,1.6094155672634933
wikipedia,Paris,as,appaiata,76,1.249237664120768,0.9130202084270156,1.0871626891134685,1.213617777168249
wikipedia,Paris,by,appaiata,74,1.1482013691317376,0.9603097696961743,1.2310857840151714,1.344023071692153
wikipedia,Paris,for,appaiata,50,1.0601763186973092,0.9766702199946763,1.0290868543883596,1.1001016088922118
wikipedia,Paris,were,appaiata,48,1.191108755519676,0.9260044800029305,1.201120759596331,1.358495529937085
wikipedia,Paris,at,appaiata,34,1.0161657722333874,1.02735836540743,1.0620498518593955,1.0844994126761025
wikipedia,Paris,which,appaiata,30,1.040927801421182,0.9820829370471017,1.0291416847063024,1.0667582015699963
wikipedia,Paris,most,appaiata,33,1.009873684284536,1.0511414679173166,1.0098084608577214,1.1035589028514807
wikipedia,Beijing,vocali,vocali,18075,1.3285117610493482,0.9719601354969724,0.9845061190510277,0.5750148627750262
wikipedia,Beijing,spazio,spazio,9395,1.3816354146014922,1.0109458501349697,1.0214266052227168,0.4743170508657667
wikipedia,Beijing,e,lettera,5481,1.1885515707181697,0.9379012679200324,1.0128603021143265,0.8764020952362522
wikipedia,Beijing,i,lettera,4287,1.388811441917011,1.0308802009497695,1.0060848911860043,0.9094500100679621
wikipedia,Beijing,t,lettera,4130,1.1795341613104775,0.9473827440676302,0.9946369814663405,0.8465061176504787
wikipedia,Beijing,n,lettera,4085,1.2197045374047852,1.0067704270023767,1.0395818561821566,0.8419569657416696
wikipedia,Beijing,a,lettera,3748,1.150169661377306,0.9747404908017187,0.9860818413093154,0.894062901424251
wikipedia,Beijing,o,lettera,3175,1.1652583286271725,0.9509597907722194,1.026025274972994,0.8877645723106107
wikipedia,Beijing,s,lettera,2837,1.3371786921540172,1.0077373410127863,0.999244665919837,0.9171544492856527
wikipedia,Beijing,r,lettera,2806,1.259171475943336,1.034929679007355,0.9809067224806824,0.9130609650167517
wikipedia,Beijing,h,lettera,2239,1.366924430069076,1.0330365834865274,0.9558507450849115,0.8900592115014884
wikipedia,Beijing,c,lettera,1821,1.233676717180051,1.0049822576013234,1.0195305256577059,0.9320007579026418
wikipedia,Beijing,l,lettera,1809,1.0520789958935337,1.0306484151031619,1.0003228656612941,0.970661888566706
wikipedia,Beijing,d,lettera,1714,1.1560240472242373,0.9731900551197774,0.9766000137242304,0.9272021451896791
wikipedia,Beijing,u,lettera,1384,1.1385150872184833,0.9877632551107713,0.9847548740960502,0.9489790665219832
wikipedia,Beijing,g,lettera,1285,1.128115132220156,0.9952105505815402,1.009240695584899,0.9321832925842052
wikipedia,Beijing,m,lettera,1141,1.1930928136545944,1.0452045250047028,0.9738475032738879,1.0291144436673891
wikipedia,Beijing,p,lettera,972,1.1812141809132901,1.0329880012907944,1.0378413180963593,1.0844815696698777
wikipedia,Beijing,f,lettera,952,1.1053884768684086,1.0106448889282464,0.967814795930504,0.9325621111470231
wikipedia,Beijing,y,lettera,807,1.2526606083308813,0.9216992262525988,0.9713937278709617,0.9729750471584284
wikipedia,Beijing,b,lettera,788,1.0951372248474123,0.9665970778532547,1.0511881094971232,0.9463003286864392
wikipedia,Beijing,the,funzione,943,1.4279024869450185,0.9551256033129659,1.0022121639022477,0.9594681450487299
wikipedia,Beijing,of,funzione,430,1.1947274374044001,0.9754016753444041,1.0308167210603243,0.9689277441575176
wikipedia,Beijing,and,funzione,326,1.0479584148203591,0.9840052735320732,0.9937697578612333,0.8513719564347447
wikipedia,Beijing,in,funzione,313,1.1084613752408403,0.9237495299246089,1.0687960569530397,1.0039458321138919
wikipedia,Beijing,to,funzione,201,1.2821399146316024,0.9618201961806919,1.0598653535708469,1.1506748429326468
wikipedia,Beijing,is,funzione,108,1.2991950156923666,0.9852219693220731,1.1957124669714678,1.3930970439098398
wikipedia,Beijing,beijing,keyword,213,1.0972087633342518,1.0032603064696943,0.9616393474433718,0.9184099478318526
wikipedia,Beijing,city,keyword,136,1.1043337210812845,0.9101898709093034,1.0767032662992873,1.05039286168406
wikipedia,Beijing,china,keyword,65,1.0834462384083334,0.960409453110772,1.0532002066851351,1.0485111301234253
wikipedia,Beijing,chinese,keyword,55,1.371854227048376,0.9649580890983694,1.2408224544809405,1.673050987189997
wikipedia,Beijing,world,keyword,51,1.4312468353066758,0.9847049294858713,1.4059705013574486,1.787300662369841
wikipedia,Beijing,capital,keyword,43,1.382187488726229,1.0184579821113966,1.2360848997028462,2.143484225254566
wikipedia,Beijing,temple,keyword,40,1.519568745507957,0.9645650080818512,1.4615504631406153,3.8502033226823937
wikipedia,Beijing,as,appaiata,91,0.9260314736385219,1.029984951709813,0.9976703034505734,1.1145578962717029
wikipedia,Beijing,was,appaiata,78,1.3781406471211122,0.9646003227877972,1.27187933392604,1.745026561278338
wikipedia,Beijing,are,appaiata,59,1.3058480794389669,0.9948442086287416,1.2033892052961521,1.5578160044218148
wikipedia,Beijing,from,appaiata,52,1.0467410296172381,1.000851969462581,1.038526795372321,1.138238022499735
wikipedia,Beijing,with,appaiata,44,1.0733805817524606,0.986995741091787,1.0755928019411989,1.0376758500220848
wikipedia,Beijing,which,appaiata,40,0.9537774833159046,1.0584874044091022,0.9654437188798827,1.240386362686579
wikipedia,Beijing,has,appaiata,38,1.063090380280727,0.999574495889509,0.9912457570243834,1.3902390190760086
wikipedia,Isaac Newton,vocali,vocali,18377,1.2217522696593197,0.999965052507591,1.0034000866734456,0.5010990754784936
wikipedia,Isaac Newton,spazio,spazio,9442,1.3210085077857083,0.9758526875567624,0.9672480577643935,0.49422754150837256
wikipedia,Isaac Newton,e,lettera,5896,1.1838312003198996,0.9229824717440079,0.9259249949220959,0.8264830196185786
wikipedia,Isaac Newton,t,lettera,4531,1.113193661633221,0.9660374456377151,1.0051254860855263,0.8453692754498646
wikipedia,Isaac Newton,i,lettera,3886,1.234336418862941,1.0036579026678096,1.0383460155158215,0.888164545381469
wikipedia,Isaac Newton,o,lettera,3726,1.212002259087671,0.9811904357041379,0.9438512525045653,0.8562451530276904
wikipedia,Isaac Newton,n,lettera,3713,1.049368732458309,0.944934843824098,0.9390539459784034,0.8937856470033946
wikipedia,Isaac Newton,a,lettera,3640,1.0962169294771213,0.9556788385699001,0.9279157531411791,0.8697896102041595
wikipedia,Isaac Newton,s,lettera,3105,1.0115582185333138,1.024749973270721,0.9914676395129183,0.8894638122977158
wikipedia,Isaac Newton,r,lettera,2926,1.0933192299445291,0.950854732045849,0.9779958403263769,0.8537855357251819
wikipedia,Isaac Newton,h,lettera,2492,1.1582621383766856,1.004436027060457,0.8796328652485467,0.8840565319778851
wikipedia,Isaac Newton,l,lettera,1976,1.0174727915195783,0.9976852805238482,0.910011911566246,0.9832391781811142
wikipedia,Isaac Newton,d,lettera,1884,1.062917331315238,1.0142902882003488,0.9539016031637805,0.9060079808677796
wikipedia,Isaac Newton,c,lettera,1743,1.1413389216145882,0.9767233272599204,1.0381611141187135,0.986153610352308
wikipedia,Isaac Newton,u,lettera,1229,1.030950921850537,0.95353988203403,1.0236817371166809,0.9118113576462766
wikipedia,Isaac Newton,m,lettera,1190,1.2630422901903162,0.9375623700087763,1.0363495909353437,1.0303943520291554
wikipedia,Isaac Newton,f,lettera,1063,1.2321459060246263,1.0034971939143358,0.9954316333264517,0.9252301746493481
wikipedia,Isaac Newton,p,lettera,987,1.2795852630257691,0.9706510277784357,1.0072353992186305,1.0387101788261648
wikipedia,Isaac Newton,w,lettera,962,1.126120731308492,0.9851072309200196,0.9939240040584356,0.9560990214847013
wikipedia,Isaac Newton,g,lettera,791,1.1662717873512742,0.9929203794711303,0.9462090050858206,1.0078500983467573
wikipedia,Isaac Newton,b,lettera,778,1.1112399329059213,1.0407293739969614,0.9877461535063966,1.0341971832379664
wikipedia,Isaac Newton,the,funzione,605,1.3060775563651974,1.0246227358613325,1.0847215548035574,1.072473538051215
wikipedia,Isaac Newton,of,funzione,424,1.2590331486620916,1.0196829588340506,0.9565082766662324,0.8803001979498144
wikipedia,Isaac Newton,and,funzione,268,0.9127036228164049,0.9636246662807165,0.9694094274001226,0.8016893087005518
wikipedia,Isaac Newton,in,funzione,267,1.1001063251302026,0.9631612086212598,0.9874166532856811,0.9581186253794204
wikipedia,Isaac Newton,to,funzione,228,1.0446805819037128,0.9833674898136131,1.0438014834491176,1.0160847417160386
wikipedia,Isaac Newton,his,funzione,185,1.175347425129888,0.9635184297866779,1.0682138413644517,1.1307628925204836
wikipedia,Isaac Newton,newton,keyword,219,0.9206215045472467,0.9193192552802619,0.8585939554549554,0.6999772518040656
wikipedia,Isaac Newton,newton's,keyword,51,1.0363028782699124,0.9759042152012466,1.0135175250198412,0.9938349379394303
wikipedia,Isaac Newton,first,keyword,49,1.1954276527374215,0.9789683784730224,1.115322130715777,1.2257028834019754
wikipedia,Isaac Newton,work,keyword,41,1.0142172699989935,1.007856183486863,1.0546045728431506,1.0211520784202819
wikipedia,Isaac Newton,also,keyword,27,1.1379080094446596,1.018925563088561,1.11027574243456,1.092310188680614
wikipedia,Isaac Newton,calculus,keyword,28,1.4249020872371796,0.9288379942365248,1.3826050090119064,2.431529150836721
wikipedia,Isaac Newton,light,keyword,24,1.4190107476800995,1.0081779821100763,1.4194704048493636,2.49546813901284
wikipedia,Isaac Newton,he,appaiata,161,1.154505077157437,0.9825783693693012,0.9991762027316359,0.9704639526898997
wikipedia,Isaac Newton,at,appaiata,49,1.2216286089935993,1.0507107537091867,1.1210341966148316,1.4976829719539582
wikipedia,Isaac Newton,is,appaiata,49,1.0669001132352056,0.9780478021333473,1.1027357815848575,1.448792764355795
wikipedia,Isaac Newton,this,appaiata,39,1.0300550349640287,0.9846511131357273,1.0133457268521093,0.9103920576144207
wikipedia,Isaac Newton,been,appaiata,28,1.0320785937720722,1.039837964618832,1.0249723336586622,1.0364088427555158
wikipedia,Isaac Newton,not,appaiata,26,1.1098854259955369,0.9941177255848421,1.0973182425935681,1.0979286934089758
wikipedia,Isaac Newton,or,appaiata,24,0.9817562913178287,0.9132484543844512,1.0123873898241948,1.0459368855984972
wikipedia,Albert Einstein,vocali,vocali,18633,1.0743504651789548,0.9186911527198428,0.9024787574954763,0.4970079987106579
wikipedia,Albert Einstein,spazio,spazio,9577,1.319958418813542,0.9905473485562596,0.9124359195294881,0.5045999590251572
wikipedia,Albert Einstein,e,lettera,6105,0.9710096283403951,0.9775429010436495,0.9389666315394357,0.8440341649547988
wikipedia,Albert Einstein,t,lettera,4358,1.2056325966171793,0.9888326143353147,0.9458719395214685,0.8753301665368253
wikipedia,Albert Einstein,i,lettera,4357,0.9363492989914803,0.99298569560627,1.049219443788422,0.855137554404305
wikipedia,Albert Einstein,a,lettera,3821,1.1302079094225967,0.9666036730575974,0.9966447879963951,0.8463526866265104
wikipedia,Albert Einstein,n,lettera,3745,1.0074499551091494,0.9880567574886964,0.9808191287516262,0.8523919897464712
wikipedia,Albert Einstein,o,lettera,3188,1.0133527389066703,0.9777861760958751,0.920779743360017,0.8813364389286351
